S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1600,8,200,5,49.0,0.0,0.618138,0.595155,0,7200.0,3.0473
1600,8,200,5,49.0,0.9,0.618048,0.595702,0,7200.0,3.0463
1600,8,200,5,50.0,0.0,0.630846,0.614613,0,8100.0,3.1345
1600,8,200,5,50.0,0.9,0.630673,0.613933,0,8100.0,3.1328
1600,8,200,5,51.0,0.0,0.636431,0.620766,0,7200.0,3.2108
1600,8,200,5,51.0,0.9,0.6365,0.621039,0,7200.0,3.2092
1600,8,200,7,49.0,0.0,0.618347,0.594796,0,7200.0,3.0458
1600,8,200,7,49.0,0.9,0.617794,0.594855,0,7200.0,3.0457
1600,8,200,7,50.0,0.0,0.630816,0.614267,0,8100.0,3.138
1600,8,200,7,50.0,0.9,0.630529,0.614023,0,8100.0,3.1364
1600,8,200,7,51.0,0.0,0.636062,0.620968,0,7200.0,3.2121
1600,8,200,7,51.0,0.9,0.636594,0.620893,0,7200.0,3.2096
1600,10,160,0,49.0,0.0,0.719309,0.679096,0,5400.0,3.0423
1600,10,160,0,49.0,1.125,0.719047,0.679316,0,5400.0,3.0414
1600,10,160,0,50.0,0.0,0.726578,0.698573,0,6300.0,3.138
1600,10,160,0,50.0,1.125,0.726663,0.699241,0,6300.0,3.1389
1600,10,160,0,51.0,0.0,0.706933,0.680126,0,5400.0,3.211
1600,10,160,0,51.0,1.125,0.706889,0.680433,0,5400.0,3.2099
1600,10,160,1,49.0,0.0,0.719135,0.680125,0,5400.0,3.046
1600,10,160,1,49.0,1.125,0.719915,0.679169,0,5400.0,3.0459
1600,10,160,1,50.0,0.0,0.727075,0.69894,0,6300.0,3.1366
1600,10,160,1,50.0,1.125,0.726917,0.700396,0,6300.0,3.1396
1600,10,160,1,51.0,0.0,0.707103,0.679596,0,5400.0,3.2127
1600,10,160,1,51.0,1.125,0.706894,0.680129,0,5400.0,3.2108
1600,10,160,2,49.0,0.0,0.719471,0.678816,0,5400.0,3.0465
1600,10,160,2,49.0,1.125,0.719617,0.678794,0,5400.0,3.0459
1600,10,160,2,50.0,0.0,0.72722,0.700766,0,6300.0,3.1401
1600,10,160,2,50.0,1.125,0.727013,0.70082,0,6300.0,3.1369
1600,10,160,2,51.0,0.0,0.706813,0.679249,0,5400.0,3.2119
1600,10,160,2,51.0,1.125,0.70695,0.678677,0,5400.0,3.2108
1600,10,160,3,49.0,0.0,0.718996,0.67923,0,5400.0,3.0432
1600,10,160,3,49.0,1.125,0.719863,0.678812,0,5400.0,3.0451
1600,10,160,3,50.0,0.0,0.727203,0.700246,0,6300.0,3.1369
1600,10,160,3,50.0,1.125,0.727021,0.700352,0,6300.0,3.1381
1600,10,160,3,51.0,0.0,0.70646,0.679373,0,5400.0,3.2103
1600,10,160,3,51.0,1.125,0.707261,0.678597,0,5400.0,3.21
1600,10,160,5,49.0,0.0,0.718735,0.678923,0,5400.0,3.0417
1600,10,160,5,49.0,1.125,0.719622,0.678977,0,5400.0,3.0419
1600,10,160,5,50.0,0.0,0.726769,0.70012,0,6300.0,3.1387
1600,10,160,5,50.0,1.125,0.726322,0.698842,0,6300.0,3.1382
1600,10,160,5,51.0,0.0,0.706948,0.680336,0,5400.0,3.2103
1600,10,160,5,51.0,1.125,0.706874,0.680223,0,5400.0,3.2106
1600,10,160,7,49.0,0.0,0.720044,0.677455,0,5400.0,3.046
1600,10,160,7,49.0,1.125,0.719045,0.679101,0,5400.0,3.0465
1600,10,160,7,50.0,0.0,0.727184,0.700798,0,6300.0,3.1409
1600,10,160,7,50.0,1.125,0.72705,0.700931,0,6300.0,3.1361
1600,10,160,7,51.0,0.0,0.707023,0.678635,0,5400.0,3.2122
1600,10,160,7,51.0,1.125,0.70674,0.679249,0,5400.0,3.2104
1600,10,160,8,49.0,0.0,0.719263,0.678296,0,5400.0,3.044
1600,10,160,8,49.0,1.125,0.719597,0.678661,0,5400.0,3.0443
1600,10,160,8,50.0,0.0,0.727194,0.700305,0,6300.0,3.1381
1600,10,160,8,50.0,1.125,0.727029,0.699657,0,6300.0,3.1368
1600,10,160,8,51.0,0.0,0.706731,0.678646,0,5400.0,3.2101
1600,10,160,8,51.0,1.125,0.70699,0.679282,0,5400.0,3.2102
1600,10,160,9,49.0,0.0,0.719512,0.680478,0,5400.0,3.0498
1600,10,160,9,49.0,1.125,0.719729,0.679393,0,5400.0,3.0451
1600,10,160,9,50.0,0.0,0.726377,0.700759,0,6300.0,3.1396
1600,10,160,9,50.0,1.125,0.727335,0.697,0,6300.0,3.1337
1600,10,160,9,51.0,0.0,0.708823,0.680693,0,5400.0,3.2205
1600,10,160,9,51.0,1.125,0.705531,0.679868,0,5400.0,3.2046
1600,16,100,0,49.0,0.0,0.879116,0.785371,0,2700.0,3.0483
1600,16,100,0,49.0,1.8,0.879468,0.785582,0,2700.0,3.0448
1600,16,100,0,50.0,0.0,0.889601,0.826407,0,2700.0,3.1382
1600,16,100,0,50.0,1.8,0.890303,0.825073,0,2700.0,3.137
1600,16,100,0,51.0,0.0,0.894632,0.819879,0,2700.0,3.2119
1600,16,100,0,51.0,1.8,0.894137,0.819753,0,2700.0,3.2117
1600,16,100,1,49.0,0.0,0.87929,0.783646,0,2700.0,3.0445
1600,16,100,1,49.0,1.8,0.879563,0.784029,0,2700.0,3.0441
1600,16,100,1,50.0,0.0,0.890429,0.823369,0,2700.0,3.136
1600,16,100,1,50.0,1.8,0.889701,0.824198,0,2700.0,3.1351
1600,16,100,1,51.0,0.0,0.894628,0.819738,0,2700.0,3.21
1600,16,100,1,51.0,1.8,0.894336,0.819318,0,2700.0,3.211
1600,16,100,3,49.0,0.0,0.879411,0.78641,0,2700.0,3.0421
1600,16,100,3,49.0,1.8,0.8796,0.782369,0,2700.0,3.0422
1600,16,100,3,50.0,0.0,0.890214,0.824718,0,2700.0,3.1323
1600,16,100,3,50.0,1.8,0.890066,0.82561,0,2700.0,3.1369
1600,16,100,3,51.0,0.0,0.894555,0.81945,0,2700.0,3.211
1600,16,100,3,51.0,1.8,0.894202,0.8205,0,2700.0,3.2129
1600,16,100,4,49.0,0.0,0.879239,0.785115,0,2700.0,3.0474
1600,16,100,4,49.0,1.8,0.878567,0.784971,0,2700.0,3.0444
1600,16,100,4,50.0,0.0,0.89033,0.825947,0,2700.0,3.1388
1600,16,100,4,50.0,1.8,0.890866,0.826284,0,2700.0,3.1408
1600,16,100,4,51.0,0.0,0.89424,0.820134,0,2700.0,3.2124
1600,16,100,4,51.0,1.8,0.894244,0.819937,0,2700.0,3.2125
1600,16,100,5,49.0,0.0,0.879348,0.783984,0,2700.0,3.0454
1600,16,100,5,49.0,1.8,0.879826,0.784416,0,2700.0,3.045
1600,16,100,5,50.0,0.0,0.890239,0.824793,0,2700.0,3.1361
1600,16,100,5,50.0,1.8,0.889926,0.825501,0,2700.0,3.1337
1600,16,100,5,51.0,0.0,0.894379,0.817609,0,2700.0,3.2096
1600,16,100,5,51.0,1.8,0.89427,0.819649,0,2700.0,3.2123
1600,16,100,8,49.0,0.0,0.879524,0.783774,0,2700.0,3.0464
1600,16,100,8,49.0,1.8,0.879028,0.78374,0,2700.0,3.0467
1600,16,100,8,50.0,0.0,0.890527,0.82514,0,2700.0,3.1369
1600,16,100,8,50.0,1.8,0.889695,0.825911,0,2700.0,3.1383
1600,16,100,8,51.0,0.0,0.894809,0.819675,0,2700.0,3.2116
1600,16,100,8,51.0,1.8,0.89396,0.820337,0,2700.0,3.212
1600,16,100,11,49.0,0.0,0.880022,0.781936,0,2700.0,3.0425
1600,16,100,11,49.0,1.8,0.880206,0.78208,0,2700.0,3.0417
1600,16,100,11,50.0,0.0,0.890678,0.824831,0,2700.0,3.1348
1600,16,100,11,50.0,1.8,0.889562,0.824597,0,2700.0,3.1344
1600,16,100,11,51.0,0.0,0.894341,0.819652,0,2700.0,3.2115
1600,16,100,11,51.0,1.8,0.894416,0.819154,0,2700.0,3.2123
1600,16,100,13,49.0,0.0,0.878939,0.783756,0,2700.0,3.0452
1600,16,100,13,49.0,1.8,0.881483,0.781986,0,2700.0,3.0453
1600,16,100,13,50.0,0.0,0.887361,0.82381,0,2700.0,3.1357
1600,16,100,13,50.0,1.8,0.893162,0.822081,0,2700.0,3.1342
1600,16,100,13,51.0,0.0,0.896276,0.8185,0,2700.0,3.2142
1600,16,100,13,51.0,1.8,0.892373,0.820248,0,2700.0,3.2077
1600,16,100,15,49.0,0.0,0.879733,0.782238,0,2700.0,3.041
1600,16,100,15,49.0,1.8,0.879399,0.781716,0,2700.0,3.0434
1600,16,100,15,50.0,0.0,0.889973,0.823685,0,2700.0,3.1347
1600,16,100,15,50.0,1.8,0.890695,0.824612,0,2700.0,3.1358
1600,16,100,15,51.0,0.0,0.895077,0.820516,0,2700.0,3.2111
1600,16,100,15,51.0,1.8,0.893816,0.820582,0,2700.0,3.2129
1600,20,80,0,49.0,0.0,0.949442,0.823133,0,1800.0,3.0412
1600,20,80,0,49.0,2.25,0.94942,0.823286,0,1800.0,3.0426
1600,20,80,0,50.0,0.0,0.938094,0.873334,0,1800.0,3.1393
1600,20,80,0,50.0,2.25,0.938512,0.873356,0,1800.0,3.14
1600,20,80,0,51.0,0.0,0.946823,0.85277,0,1800.0,3.2128
1600,20,80,0,51.0,2.25,0.946254,0.851636,0,1800.0,3.2098
1600,20,80,1,49.0,0.0,0.949615,0.818176,0,1800.0,3.0463
1600,20,80,1,49.0,2.25,0.949992,0.818867,0,1800.0,3.0452
1600,20,80,1,50.0,0.0,0.940016,0.870377,0,1800.0,3.1374
1600,20,80,1,50.0,2.25,0.940173,0.869655,0,1800.0,3.1362
1600,20,80,1,51.0,0.0,0.947093,0.849694,0,1800.0,3.2121
1600,20,80,1,51.0,2.25,0.946586,0.848948,0,1800.0,3.2113
1600,20,80,3,49.0,0.0,0.949892,0.821066,0,1800.0,3.044
1600,20,80,3,49.0,2.25,0.949853,0.821456,0,1800.0,3.0459
1600,20,80,3,50.0,0.0,0.939595,0.871458,0,1800.0,3.1375
1600,20,80,3,50.0,2.25,0.940018,0.870503,0,1800.0,3.1379
1600,20,80,3,51.0,0.0,0.947425,0.85257,0,1800.0,3.2126
1600,20,80,3,51.0,2.25,0.946503,0.851311,0,1800.0,3.2104
1600,20,80,5,49.0,0.0,0.94907,0.821723,0,1800.0,3.0405
1600,20,80,5,49.0,2.25,0.948803,0.822239,0,1800.0,3.0403
1600,20,80,5,50.0,0.0,0.938886,0.873035,0,1800.0,3.139
1600,20,80,5,50.0,2.25,0.938847,0.872565,0,1800.0,3.1389
1600,20,80,5,51.0,0.0,0.946557,0.851625,0,1800.0,3.2108
1600,20,80,5,51.0,2.25,0.946578,0.851809,0,1800.0,3.212
1600,20,80,7,49.0,0.0,0.947747,0.823613,0,4500.0,3.0466
1600,20,80,7,49.0,2.25,0.947486,0.823498,0,4500.0,3.0472
1600,20,80,7,50.0,0.0,0.938955,0.87208,0,1800.0,3.1355
1600,20,80,7,50.0,2.25,0.939359,0.874277,0,1800.0,3.1377
1600,20,80,7,51.0,0.0,0.947183,0.850648,0,1800.0,3.2129
1600,20,80,7,51.0,2.25,0.946327,0.850943,0,1800.0,3.2114
1600,20,80,10,49.0,0.0,0.947039,0.824011,0,2700.0,3.0423
1600,20,80,10,49.0,2.25,0.945711,0.824722,0,2700.0,3.0415
1600,20,80,10,50.0,0.0,0.939185,0.87477,0,1800.0,3.1352
1600,20,80,10,50.0,2.25,0.939597,0.872431,0,1800.0,3.1441
1600,20,80,10,51.0,0.0,0.946725,0.853083,0,1800.0,3.2122
1600,20,80,10,51.0,2.25,0.945754,0.847879,0,1800.0,3.2103
1600,20,80,13,49.0,0.0,0.946628,0.824977,0,2700.0,3.0452
1600,20,80,13,49.0,2.25,0.945053,0.826369,0,2700.0,3.0448
1600,20,80,13,50.0,0.0,0.939524,0.875069,0,1800.0,3.1369
1600,20,80,13,50.0,2.25,0.93965,0.87547,0,1800.0,3.1385
1600,20,80,13,51.0,0.0,0.94612,0.853159,0,1800.0,3.2097
1600,20,80,13,51.0,2.25,0.946144,0.853711,0,1800.0,3.2133
1600,20,80,17,49.0,0.0,0.946695,0.823786,0,1800.0,3.0433
1600,20,80,17,49.0,2.25,0.948725,0.826566,0,1800.0,3.0505
1600,20,80,17,50.0,0.0,0.939341,0.874764,0,1800.0,3.1371
1600,20,80,17,50.0,2.25,0.939033,0.875441,0,1800.0,3.136
1600,20,80,17,51.0,0.0,0.946801,0.854928,0,1800.0,3.2123
1600,20,80,17,51.0,2.25,0.945767,0.853952,0,1800.0,3.212
1600,20,80,19,49.0,0.0,0.949405,0.818469,0,1800.0,3.0456
1600,20,80,19,49.0,2.25,0.949135,0.819531,0,1800.0,3.0455
1600,20,80,19,50.0,0.0,0.939779,0.872974,0,1800.0,3.1344
1600,20,80,19,50.0,2.25,0.939817,0.872758,0,1800.0,3.1378
1600,20,80,19,51.0,0.0,0.946726,0.853544,0,1800.0,3.2105
1600,20,80,19,51.0,2.25,0.946962,0.853443,0,1800.0,3.2128
1600,25,64,0,49.0,0.0,0.962172,0.86798,0,900.0,3.0455
1600,25,64,0,49.0,2.812,0.962086,0.868501,0,1800.0,3.046
1600,25,64,0,50.0,0.0,0.965005,0.903359,0,900.0,3.1372
1600,25,64,0,50.0,2.812,0.965012,0.903959,0,900.0,3.1358
1600,25,64,0,51.0,0.0,0.970534,0.883585,0,900.0,3.2116
1600,25,64,0,51.0,2.812,0.970818,0.882632,0,900.0,3.2114
1600,25,64,1,49.0,0.0,0.963758,0.868591,0,1800.0,3.0443
1600,25,64,1,49.0,2.812,0.964811,0.867622,0,1800.0,3.0468
1600,25,64,1,50.0,0.0,0.963681,0.907073,0,900.0,3.1394
1600,25,64,1,50.0,2.812,0.964427,0.906786,0,900.0,3.1397
1600,25,64,1,51.0,0.0,0.972516,0.884684,0,900.0,3.2128
1600,25,64,1,51.0,2.812,0.972775,0.884546,0,900.0,3.214
1600,25,64,4,49.0,0.0,0.955441,0.88115,0,1800.0,3.0426
1600,25,64,4,49.0,2.812,0.955198,0.882925,0,1800.0,3.0465
1600,25,64,4,50.0,0.0,0.962701,0.913565,0,1800.0,3.1386
1600,25,64,4,50.0,2.812,0.962414,0.913976,0,1800.0,3.1385
1600,25,64,4,51.0,0.0,0.971127,0.892159,0,1800.0,3.2114
1600,25,64,4,51.0,2.812,0.971581,0.892037,0,900.0,3.2125
1600,25,64,6,49.0,0.0,0.953827,0.886955,0,1800.0,3.0438
1600,25,64,6,49.0,2.812,0.953717,0.88793,0,1800.0,3.0459
1600,25,64,6,50.0,0.0,0.962367,0.91777,0,900.0,3.1377
1600,25,64,6,50.0,2.812,0.962522,0.918765,0,1800.0,3.1348
1600,25,64,6,51.0,0.0,0.970968,0.895365,0,900.0,3.2125
1600,25,64,6,51.0,2.812,0.97012,0.896937,0,1800.0,3.2096
1600,25,64,8,49.0,0.0,0.953997,0.875477,0,1800.0,3.0402
1600,25,64,8,49.0,2.812,0.954496,0.875635,0,1800.0,3.0434
1600,25,64,8,50.0,0.0,0.964377,0.904768,0,1800.0,3.1383
1600,25,64,8,50.0,2.812,0.964731,0.902995,0,1800.0,3.1407
1600,25,64,8,51.0,0.0,0.970707,0.885261,0,1800.0,3.2119
1600,25,64,8,51.0,2.812,0.97174,0.882152,0,900.0,3.2108
1600,25,64,12,49.0,0.0,0.954125,0.873597,0,1800.0,3.0456
1600,25,64,12,49.0,2.812,0.953948,0.873643,0,1800.0,3.0445
1600,25,64,12,50.0,0.0,0.965248,0.902514,0,900.0,3.1383
1600,25,64,12,50.0,2.812,0.964192,0.902696,0,1800.0,3.1351
1600,25,64,12,51.0,0.0,0.970647,0.880226,0,900.0,3.211
1600,25,64,12,51.0,2.812,0.970205,0.879485,0,1800.0,3.212
1600,25,64,17,49.0,0.0,0.957552,0.874698,0,1800.0,3.0457
1600,25,64,17,49.0,2.812,0.957511,0.874043,0,1800.0,3.0465
1600,25,64,17,50.0,0.0,0.964795,0.905547,0,900.0,3.1342
1600,25,64,17,50.0,2.812,0.964661,0.907713,0,900.0,3.1349
1600,25,64,17,51.0,0.0,0.972103,0.884675,0,900.0,3.2126
1600,25,64,17,51.0,2.812,0.971202,0.886441,0,900.0,3.214
1600,25,64,21,49.0,0.0,0.962803,0.868291,0,900.0,3.0443
1600,25,64,21,49.0,2.812,0.962292,0.86936,0,900.0,3.0465
1600,25,64,21,50.0,0.0,0.962991,0.9074,0,900.0,3.1359
1600,25,64,21,50.0,2.812,0.963083,0.906953,0,1800.0,3.1369
1600,25,64,21,51.0,0.0,0.970639,0.884131,0,900.0,3.2105
1600,25,64,21,51.0,2.812,0.971141,0.884861,0,900.0,3.2123
1600,25,64,24,49.0,0.0,0.963929,0.867307,0,900.0,3.0459
1600,25,64,24,49.0,2.812,0.963342,0.867508,0,1800.0,3.044
1600,25,64,24,50.0,0.0,0.963824,0.907534,0,900.0,3.1389
1600,25,64,24,50.0,2.812,0.964971,0.904405,0,900.0,3.1368
1600,25,64,24,51.0,0.0,0.971935,0.885765,0,900.0,3.2124
1600,25,64,24,51.0,2.812,0.971424,0.885919,0,900.0,3.2109
1600,32,50,0,49.0,0.0,0.975838,0.91996,0,900.0,3.0503
1600,32,50,0,49.0,3.6,0.975583,0.919384,0,900.0,3.0434
1600,32,50,0,50.0,0.0,0.997445,0.942433,0,900.0,3.1379
1600,32,50,0,50.0,3.6,0.997558,0.942416,0,900.0,3.1361
1600,32,50,0,51.0,0.0,0.999708,0.945086,0,900.0,3.2112
1600,32,50,0,51.0,3.6,0.999708,0.943883,0,900.0,3.2103
1600,32,50,1,49.0,0.0,0.973436,0.925138,0,900.0,3.0466
1600,32,50,1,49.0,3.6,0.973499,0.925304,0,900.0,3.0451
1600,32,50,1,50.0,0.0,0.996165,0.946735,0,900.0,3.1368
1600,32,50,1,50.0,3.6,0.996629,0.946407,0,900.0,3.1344
1600,32,50,1,51.0,0.0,0.99921,0.945885,0,900.0,3.2108
1600,32,50,1,51.0,3.6,0.999262,0.945156,0,900.0,3.2094
1600,32,50,5,49.0,0.0,0.980031,0.924772,0,900.0,3.0417
1600,32,50,5,49.0,3.6,0.979505,0.925646,0,900.0,3.05
1600,32,50,5,50.0,0.0,0.999795,0.945926,0,900.0,3.1389
1600,32,50,5,50.0,3.6,0.999449,0.946041,0,900.0,3.1357
1600,32,50,5,51.0,0.0,1.0,0.9433,1,0.0,3.2112
1600,32,50,5,51.0,3.6,0.999953,0.945534,0,900.0,3.2118
1600,32,50,8,49.0,0.0,0.982981,0.943858,0,900.0,3.0455
1600,32,50,8,49.0,3.6,0.983079,0.944097,0,900.0,3.0453
1600,32,50,8,50.0,0.0,0.999949,0.974205,0,900.0,3.1358
1600,32,50,8,50.0,3.6,1.0,0.973706,1,0.0,3.1375
1600,32,50,8,51.0,0.0,0.998363,0.968228,0,900.0,3.2115
1600,32,50,8,51.0,3.6,0.998314,0.967797,0,900.0,3.2107
1600,32,50,11,49.0,0.0,0.988826,0.936714,0,900.0,3.0434
1600,32,50,11,49.0,3.6,0.988795,0.936442,0,900.0,3.0436
1600,32,50,11,50.0,0.0,0.999538,0.967604,0,900.0,3.1346
1600,32,50,11,50.0,3.6,0.999846,0.96746,0,900.0,3.1378
1600,32,50,11,51.0,0.0,0.998921,0.95763,0,900.0,3.2102
1600,32,50,11,51.0,3.6,0.999076,0.958956,0,900.0,3.2119
1600,32,50,16,49.0,0.0,0.996847,0.931184,0,900.0,3.0477
1600,32,50,16,49.0,3.6,0.996941,0.92922,0,900.0,3.046
1600,32,50,16,50.0,0.0,0.99934,0.974023,0,900.0,3.139
1600,32,50,16,50.0,3.6,0.99929,0.971782,0,900.0,3.1349
1600,32,50,16,51.0,0.0,0.999848,0.967663,0,900.0,3.2119
1600,32,50,16,51.0,3.6,0.999797,0.965906,0,900.0,3.2096
1600,32,50,21,49.0,0.0,0.99538,0.931752,0,900.0,3.0454
1600,32,50,21,49.0,3.6,0.995443,0.932362,0,900.0,3.0463
1600,32,50,21,50.0,0.0,1.0,0.972564,1,0.0,3.1386
1600,32,50,21,50.0,3.6,1.0,0.972538,1,0.0,3.1361
1600,32,50,21,51.0,0.0,1.0,0.965969,1,0.0,3.2107
1600,32,50,21,51.0,3.6,1.0,0.967605,1,0.0,3.2123
1600,32,50,27,49.0,0.0,0.984198,0.923813,0,900.0,3.0435
1600,32,50,27,49.0,3.6,0.984042,0.924303,0,900.0,3.0434
1600,32,50,27,50.0,0.0,0.998603,0.954547,0,900.0,3.1359
1600,32,50,27,50.0,3.6,0.998376,0.954663,0,900.0,3.1365
1600,32,50,27,51.0,0.0,0.998469,0.950917,0,900.0,3.2117
1600,32,50,27,51.0,3.6,0.998268,0.951071,0,900.0,3.2104
1600,32,50,31,49.0,0.0,0.976356,0.921525,0,900.0,3.0451
1600,32,50,31,49.0,3.6,0.976346,0.922393,0,900.0,3.0452
1600,32,50,31,50.0,0.0,0.998734,0.945766,0,900.0,3.1388
1600,32,50,31,50.0,3.6,0.998747,0.945947,0,900.0,3.1378
1600,32,50,31,51.0,0.0,0.998514,0.947414,0,900.0,3.2103
1600,32,50,31,51.0,3.6,0.998463,0.947983,0,900.0,3.2105
1600,40,40,0,49.0,0.0,0.993776,0.938268,0,1800.0,3.0394
1600,40,40,0,49.0,4.5,0.994689,0.936629,0,1800.0,3.04
1600,40,40,0,50.0,0.0,0.999384,0.983218,0,900.0,3.1429
1600,40,40,0,50.0,4.5,0.999589,0.982171,0,900.0,3.1358
1600,40,40,0,51.0,0.0,0.999384,0.978792,0,900.0,3.2148
1600,40,40,0,51.0,4.5,0.999589,0.977798,0,900.0,3.211
1600,40,40,1,49.0,0.0,0.9951,0.933527,0,1800.0,3.0466
1600,40,40,1,49.0,4.5,0.995027,0.933333,0,1800.0,3.0469
1600,40,40,1,50.0,0.0,0.999948,0.975706,0,900.0,3.1336
1600,40,40,1,50.0,4.5,0.999948,0.975701,0,900.0,3.1339
1600,40,40,1,51.0,0.0,1.0,0.976837,1,0.0,3.2127
1600,40,40,1,51.0,4.5,0.999948,0.977194,0,900.0,3.2132
1600,40,40,7,49.0,0.0,0.982431,0.913644,0,5400.0,3.0463
1600,40,40,7,49.0,4.5,0.981693,0.913162,0,5400.0,3.0438
1600,40,40,7,50.0,0.0,0.997764,0.949649,0,900.0,3.1371
1600,40,40,7,50.0,4.5,0.997566,0.951185,0,900.0,3.1379
1600,40,40,7,51.0,0.0,0.997916,0.944529,0,900.0,3.2102
1600,40,40,7,51.0,4.5,0.997553,0.945959,0,900.0,3.2123
1600,40,40,10,49.0,0.0,0.975036,0.902481,0,12600.0,3.0414
1600,40,40,10,49.0,4.5,0.974901,0.900701,0,12600.0,3.0406
1600,40,40,10,50.0,0.0,0.995948,0.939611,0,900.0,3.1412
1600,40,40,10,50.0,4.5,0.995879,0.938093,0,900.0,3.137
1600,40,40,10,51.0,0.0,0.997319,0.934653,0,900.0,3.2134
1600,40,40,10,51.0,4.5,0.997417,0.933195,0,900.0,3.2102
1600,40,40,13,49.0,0.0,0.96277,0.89274,0,86400.0,3.0586
1600,40,40,13,49.0,4.5,0.961898,0.887173,0,86400.0,3.0453
1600,40,40,13,50.0,0.0,0.990809,0.924433,0,86400.0,3.1584
1600,40,40,13,50.0,4.5,0.985633,0.915097,0,86400.0,3.1286
1600,40,40,13,51.0,0.0,0.995378,0.929921,0,900.0,3.2325
1600,40,40,13,51.0,4.5,0.99466,0.920897,0,900.0,3.2085
1600,40,40,20,49.0,0.0,0.969239,0.905273,0,6300.0,3.0383
1600,40,40,20,49.0,4.5,0.969511,0.906382,0,6300.0,3.0411
1600,40,40,20,50.0,0.0,0.992779,0.931831,0,1800.0,3.1375
1600,40,40,20,50.0,4.5,0.992939,0.93195,0,1800.0,3.1412
1600,40,40,20,51.0,0.0,0.998562,0.928877,0,900.0,3.2117
1600,40,40,20,51.0,4.5,0.998462,0.93076,0,900.0,3.2141
1600,40,40,27,49.0,0.0,0.989793,0.944012,0,1800.0,3.0442
1600,40,40,27,49.0,4.5,0.989637,0.944099,0,1800.0,3.0458
1600,40,40,27,50.0,0.0,1.0,0.979752,1,0.0,3.1397
1600,40,40,27,50.0,4.5,1.0,0.979136,1,0.0,3.1353
1600,40,40,27,51.0,0.0,1.0,0.972314,1,0.0,3.2119
1600,40,40,27,51.0,4.5,1.0,0.970194,1,0.0,3.2107
1600,40,40,33,49.0,0.0,0.995287,0.943805,0,1800.0,3.0509
1600,40,40,33,49.0,4.5,0.995131,0.944275,0,1800.0,3.0531
1600,40,40,33,50.0,0.0,1.0,0.989049,1,0.0,3.1432
1600,40,40,33,50.0,4.5,1.0,0.989087,1,0.0,3.1438
1600,40,40,33,51.0,0.0,1.0,0.987264,1,0.0,3.221
1600,40,40,33,51.0,4.5,1.0,0.987217,1,0.0,3.22
1600,40,40,39,49.0,0.0,0.995006,0.939389,0,1800.0,3.0472
1600,40,40,39,49.0,4.5,0.994943,0.93811,0,1800.0,3.0411
1600,40,40,39,50.0,0.0,1.0,0.983822,1,0.0,3.1353
1600,40,40,39,50.0,4.5,0.9999,0.983677,0,900.0,3.136
1600,40,40,39,51.0,0.0,0.999751,0.982818,0,900.0,3.2139
1600,40,40,39,51.0,4.5,0.999751,0.982143,0,900.0,3.2134
1600,50,32,0,49.0,0.0,0.988554,0.911933,0,900.0,3.0477
1600,50,32,0,49.0,5.625,0.989328,0.910679,0,900.0,3.0436
1600,50,32,0,50.0,0.0,0.99289,0.955016,0,900.0,3.1369
1600,50,32,0,50.0,5.625,0.993455,0.954839,0,900.0,3.1386
1600,50,32,0,51.0,0.0,0.993555,0.960269,0,900.0,3.2125
1600,50,32,0,51.0,5.625,0.994173,0.957463,0,900.0,3.2117
1600,50,32,1,49.0,0.0,0.993726,0.910013,0,1800.0,3.0433
1600,50,32,1,49.0,5.625,0.993945,0.909735,0,1800.0,3.0421
1600,50,32,1,50.0,0.0,1.0,0.947309,1,0.0,3.1365
1600,50,32,1,50.0,5.625,1.0,0.947211,1,0.0,3.1377
1600,50,32,1,51.0,0.0,1.0,0.93815,1,0.0,3.2094
1600,50,32,1,51.0,5.625,1.0,0.939114,1,0.0,3.2118
1600,50,32,8,49.0,0.0,0.986027,0.91523,0,1800.0,3.0438
1600,50,32,8,49.0,5.625,0.986308,0.915559,0,1800.0,3.0447
1600,50,32,8,50.0,0.0,0.998241,0.950868,0,900.0,3.1356
1600,50,32,8,50.0,5.625,0.998137,0.951018,0,900.0,3.1366
1600,50,32,8,51.0,0.0,0.998344,0.949685,0,900.0,3.2123
1600,50,32,8,51.0,5.625,0.998189,0.949444,0,900.0,3.2103
1600,50,32,12,49.0,0.0,0.996532,0.882132,0,1800.0,3.0463
1600,50,32,12,49.0,5.625,0.99654,0.880271,0,1800.0,3.043
1600,50,32,12,50.0,0.0,0.995266,0.92771,0,900.0,3.1375
1600,50,32,12,50.0,5.625,0.995316,0.925994,0,900.0,3.1376
1600,50,32,12,51.0,0.0,0.997522,0.927511,0,900.0,3.2115
1600,50,32,12,51.0,5.625,0.997915,0.926238,0,900.0,3.2122
1600,50,32,17,49.0,0.0,0.98424,0.840717,0,900.0,3.0448
1600,50,32,17,49.0,5.625,0.983793,0.840672,0,900.0,3.0428
1600,50,32,17,50.0,0.0,0.988467,0.884468,0,900.0,3.1357
1600,50,32,17,50.0,5.625,0.988452,0.885137,0,900.0,3.1363
1600,50,32,17,51.0,0.0,0.988341,0.887183,0,900.0,3.212
1600,50,32,17,51.0,5.625,0.988683,0.886975,0,900.0,3.2119
1600,50,32,25,49.0,0.0,0.931749,0.807855,0,2700.0,3.0455
1600,50,32,25,49.0,5.625,0.93184,0.808471,0,2700.0,3.0458
1600,50,32,25,50.0,0.0,0.958793,0.837035,0,900.0,3.1382
